row_id,planet_name,planet_host,discovery_method_group,orbital_period_days,planet_mass_earth,cluster_numeric_id,cluster_label,hz_reported,hz_derived,flux_zone_reported,flux_zone_derived,giant_or_evolved_host_flag,compact_or_hot_subdwarf_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag
72,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,Imaging,10037.5,3337.1,2,Long-period giants,,,,,False,False,False,False,False
73,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,Imaging,8040000.0,2479.06157,2,Long-period giants,,0.0,,too_cold,False,False,False,False,True
75,CI Tau b,CI Tau,Radial Velocity,8.9891,3686.828,1,Hot/warm giants,,,,,False,False,False,False,False
76,COCONUTS-2 b,COCONUTS-2 A,Imaging,402000000.0,2002.31896,2,Long-period giants,,0.0,,too_cold,False,False,False,False,True
78,CoRoT-1 b,CoRoT-1,Transit,1.5089557,327.35,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
79,CoRoT-10 b,CoRoT-10,Transit,13.2406,874.0,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
80,CoRoT-11 b,CoRoT-11,Transit,2.99433,740.51,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
81,CoRoT-12 b,CoRoT-12,Transit,2.828042,291.438,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
82,CoRoT-13 b,CoRoT-13,Transit,4.03519,415.704,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
83,CoRoT-14 b,CoRoT-14,Transit,1.51214,2415.4,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
84,CoRoT-16 b,CoRoT-16,Transit,5.35227,170.032,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
85,CoRoT-17 b,CoRoT-17,Transit,3.7681,772.29,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
86,CoRoT-18 b,CoRoT-18,Transit,1.9000693,1102.82,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
87,CoRoT-19 b,CoRoT-19,Transit,3.89713,352.78,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
88,CoRoT-2 b,CoRoT-2,Transit,1.7429935,1102.82,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
89,CoRoT-20 b,CoRoT-20,Transit,9.24285,1366.669,1,Hot/warm giants,,,,,False,False,False,False,False
90,CoRoT-20 c,CoRoT-20,Radial Velocity,1675.0,5403.11,2,Long-period giants,,,,,False,False,False,True,False
91,CoRoT-21 b,CoRoT-21,Transit,2.72474,718.2958,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
92,CoRoT-22 b,CoRoT-22,Transit,9.75598,12.2,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
93,CoRoT-23 b,CoRoT-23,Transit,3.6313,889.9,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
94,CoRoT-24 b,CoRoT-24,Transit,5.1134,5.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
95,CoRoT-24 c,CoRoT-24,Transit,11.759,28.0,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
96,CoRoT-25 b,CoRoT-25,Transit,4.86069,85.81,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
97,CoRoT-26 b,CoRoT-26,Transit,4.20474,165.26,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
98,CoRoT-27 b,CoRoT-27,Transit,3.57532,3302.11,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
99,CoRoT-28 b,CoRoT-28,Transit,5.20851,153.82972,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
100,CoRoT-29 b,CoRoT-29,Transit,2.85057,270.1555,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
101,CoRoT-3 b,CoRoT-3,Transit,4.2568,6883.91,1,Hot/warm giants,,0.0,,too_hot,False,False,False,True,False
102,CoRoT-30 b,CoRoT-30,Transit,9.06005,921.707,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
103,CoRoT-31 b,CoRoT-31,Transit,4.62941,266.9772,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
104,CoRoT-4 b,CoRoT-4,Transit,9.20205,228.83,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
105,CoRoT-5 b,CoRoT-5,Transit,4.0378962,148.42,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
106,CoRoT-6 b,CoRoT-6,Transit,8.886593,940.74,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
107,CoRoT-7 b,CoRoT-7,Transit,0.85359163,4.07661,0,Low-mass short-period,,0.0,,too_hot,False,False,True,False,False
108,CoRoT-7 c,CoRoT-7,Radial Velocity,3.698,8.4,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
109,CoRoT-8 b,CoRoT-8,Transit,6.21229,69.92,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
110,CoRoT-9 b,CoRoT-9,Transit,95.272656,266.9772,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
111,CoRoTID 223977153 b,CoRoTID 223977153,Transit,6.71837,47.6745,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
112,DE CVn b,DE CVn,Other methods,4098.1,3823.2733,2,Long-period giants,,,,,False,False,False,False,False
113,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,Other methods,246.36,9057.77,2,Long-period giants,,,,,False,False,False,True,False
115,DMPP-1 b,DMPP-1,Radial Velocity,18.57,24.27,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
116,DMPP-1 c,DMPP-1,Radial Velocity,6.584,9.6,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
117,DMPP-1 d,DMPP-1,Radial Velocity,2.882,3.35,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
118,DMPP-1 e,DMPP-1,Radial Velocity,5.516,4.13,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
119,DMPP-2 b,DMPP-2,Radial Velocity,5.2072,138.89171,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
120,DMPP-3 A b,DMPP-3 A,Radial Velocity,6.6732,2.58,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
121,DP Leo b,DP Leo,Other methods,10220.0,1922.79,2,Long-period giants,,,,,False,False,False,False,False
159,EPIC 246851721 b,EPIC 246851721,Transit,6.180235,953.49,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
160,EPIC 248847494 b,EPIC 248847494,Transit,3650.0,4131.79,2,Long-period giants,0.0,0.0,too_cold,too_cold,False,False,False,True,False
161,EPIC 249893012 b,EPIC 249893012,Transit,3.5951,8.75,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
162,EPIC 249893012 c,EPIC 249893012,Transit,15.624,14.67,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
163,EPIC 249893012 d,EPIC 249893012,Transit,35.747,10.18,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
165,G 264-012 b,G 264-012,Radial Velocity,2.30538,2.5,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
166,G 264-012 c,G 264-012,Radial Velocity,8.0518,3.75,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
168,GJ 1061 b,GJ 1061,Radial Velocity,3.204,1.37,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
169,GJ 1061 c,GJ 1061,Radial Velocity,6.689,1.74,0,Low-mass short-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
170,GJ 1061 d,GJ 1061,Radial Velocity,13.031,1.64,0,Low-mass short-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
171,GJ 1132 b,GJ 1132,Transit,1.628931,1.66,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
172,GJ 1132 c,GJ 1132,Radial Velocity,8.929,2.64,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
173,GJ 1148 b,GJ 1148,Radial Velocity,41.38,96.7,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
174,GJ 1148 c,GJ 1148,Radial Velocity,532.58,68.06,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
175,GJ 1151 b,GJ 1151,Radial Velocity,2.018,2.5,0,Low-mass short-period,,,,,False,False,False,False,False
176,GJ 1214 b,GJ 1214,Transit,1.58040433,8.17,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
177,GJ 1252 b,GJ 1252,Transit,0.5182349,2.09,0,Low-mass short-period,,0.0,,too_hot,False,False,True,False,False
178,GJ 1265 b,GJ 1265,Radial Velocity,3.6511,7.4,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
179,GJ 143 b,GJ 143,Transit,35.61253,22.7,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
180,GJ 15 A b,GJ 15 A,Radial Velocity,11.4407,3.03,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
181,GJ 15 A c,GJ 15 A,Radial Velocity,7600.0,36.0,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
182,GJ 160.2 b,GJ 160.2,Radial Velocity,5.2354,10.2,0,Low-mass short-period,,,,,False,False,False,False,False
183,GJ 163 b,GJ 163,Radial Velocity,8.63182,10.6,0,Low-mass short-period,,,,,False,False,False,False,False
184,GJ 163 c,GJ 163,Radial Velocity,25.63058,6.8,0,Low-mass short-period,,,,,False,False,False,False,False
185,GJ 163 d,GJ 163,Radial Velocity,603.95116,29.4,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
186,GJ 179 b,GJ 179,Radial Velocity,2288.0,260.61,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
187,GJ 180 b,GJ 180,Radial Velocity,17.133,6.49,0,Low-mass short-period,,,,,False,False,False,False,False
188,GJ 180 c,GJ 180,Radial Velocity,24.329,6.4,0,Low-mass short-period,,,,,False,False,False,False,False
189,GJ 180 d,GJ 180,Radial Velocity,106.3,7.56,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
190,GJ 2056 b,GJ 2056,Radial Velocity,69.971,16.2,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
191,GJ 229 A c,GJ 229,Radial Velocity,121.995,7.268,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
192,GJ 229 b,GJ 229,Radial Velocity,526.115,8.478,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
193,GJ 251 b,GJ 251,Radial Velocity,14.238,4.0,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
194,GJ 27.1 b,GJ 27.1,Radial Velocity,15.819,13.0,0,Low-mass short-period,,,,,False,False,False,False,False
195,GJ 273 b,GJ 273,Radial Velocity,18.6498,2.89,0,Low-mass short-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
196,GJ 273 c,GJ 273,Radial Velocity,4.7234,1.18,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
197,GJ 3021 b,GJ 3021,Radial Velocity,133.71,1071.04,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
198,GJ 3082 b,GJ 3082,Radial Velocity,11.949,8.2,0,Low-mass short-period,,,,,False,False,False,False,False
199,GJ 3138 b,GJ 3138,Radial Velocity,1.22003,1.78,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
200,GJ 3138 c,GJ 3138,Radial Velocity,5.974,4.18,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
201,GJ 3138 d,GJ 3138,Radial Velocity,257.8,10.5,3,Intermediate-mass moderate-period,0.0,0.0,too_cold,too_cold,False,False,False,False,False
202,GJ 317 b,GJ 317,Radial Velocity,695.66,557.1,2,Long-period giants,,,,,False,False,False,False,False
203,GJ 317 c,GJ 317,Radial Velocity,6739.323,522.5,2,Long-period giants,,,,,False,False,False,False,False
204,GJ 328 b,GJ 328,Radial Velocity,4100.0,731.0,2,Long-period giants,,,,,False,False,False,False,False
205,GJ 3293 b,GJ 3293,Radial Velocity,30.5987,23.54,3,Intermediate-mass moderate-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
206,GJ 3293 c,GJ 3293,Radial Velocity,122.6196,21.09,3,Intermediate-mass moderate-period,0.0,0.0,too_cold,too_cold,False,False,False,False,False
207,GJ 3293 d,GJ 3293,Radial Velocity,48.1345,7.6,3,Intermediate-mass moderate-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
208,GJ 3293 e,GJ 3293,Radial Velocity,13.2543,3.28,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
209,GJ 3323 b,GJ 3323,Radial Velocity,5.3636,2.02,0,Low-mass short-period,0.0,1.0,too_hot,habitable_zone,False,False,False,False,False
210,GJ 3323 c,GJ 3323,Radial Velocity,40.54,2.31,0,Low-mass short-period,0.0,0.0,too_cold,too_cold,False,False,False,False,False
211,GJ 3341 b,GJ 3341,Radial Velocity,14.207,6.6,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
212,GJ 338 B b,GJ 338 B,Radial Velocity,24.45,10.27,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
213,GJ 3470 b,GJ 3470,Radial Velocity,3.3366496,13.9,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
214,GJ 3473 b,GJ 3473,Transit,1.1980035,1.86,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
215,GJ 3473 c,GJ 3473,Radial Velocity,15.509,7.41,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
216,GJ 3512 b,GJ 3512,Radial Velocity,203.59,147.15529,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
217,GJ 357 b,GJ 357,Transit,3.93072,1.84,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
218,GJ 357 c,GJ 357,Radial Velocity,9.1247,3.4,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
219,GJ 357 d,GJ 357,Radial Velocity,55.661,6.1,3,Intermediate-mass moderate-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
220,GJ 3634 b,GJ 3634,Radial Velocity,2.64561,8.4,0,Low-mass short-period,,,,,False,False,False,False,False
221,GJ 3779 b,GJ 3779,Radial Velocity,3.0232,8.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
222,GJ 393 b,GJ 393,Radial Velocity,7.02679,1.71,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
223,GJ 3942 b,GJ 3942,Radial Velocity,6.905,7.14,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
224,GJ 3998 b,GJ 3998,Radial Velocity,2.64977,2.47,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
225,GJ 3998 c,GJ 3998,Radial Velocity,13.74,6.26,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
226,GJ 411 b,GJ 411,Radial Velocity,12.946,2.69,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
227,GJ 414 A b,GJ 414 A,Radial Velocity,50.8,7.6,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
228,GJ 414 A c,GJ 414 A,Radial Velocity,749.83,53.83,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
229,GJ 422 b,GJ 422,Radial Velocity,20.129,11.07,0,Low-mass short-period,,,,,False,False,False,False,False
230,GJ 4276 b,GJ 4276,Radial Velocity,13.352,16.57,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
231,GJ 433 b,GJ 433,Radial Velocity,7.3705,6.043,0,Low-mass short-period,,,,,False,False,False,False,False
232,GJ 433 c,GJ 433,Radial Velocity,5094.105,32.422,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
233,GJ 433 d,GJ 433,Radial Velocity,36.059,5.223,0,Low-mass short-period,,,,,False,False,False,False,False
234,GJ 436 b,GJ 436,Radial Velocity,2.64388312,22.1,0,Low-mass short-period,,,,,False,False,False,False,False
235,GJ 480 b,GJ 480,Radial Velocity,9.567,13.2,0,Low-mass short-period,,,,,False,False,False,False,False
236,GJ 486 b,GJ 486,Radial Velocity,1.467119,2.82,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
238,GJ 536 b,GJ 536,Radial Velocity,8.7076,5.36,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
239,GJ 581 b,GJ 581,Radial Velocity,5.3686,15.8,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
240,GJ 581 c,GJ 581,Radial Velocity,12.914,5.5,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
241,GJ 581 e,GJ 581,Radial Velocity,3.149,1.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
242,GJ 625 b,GJ 625,Radial Velocity,14.628,2.82,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
243,GJ 649 b,GJ 649,Radial Velocity,598.3,104.244,2,Long-period giants,,,,,False,False,False,False,False
244,GJ 667 C b,GJ 667 C,Radial Velocity,7.2004,5.6,0,Low-mass short-period,,,,,False,False,False,False,False
245,GJ 667 C c,GJ 667 C,Radial Velocity,28.14,3.8,0,Low-mass short-period,,,,,False,False,False,False,False
246,GJ 667 C e,GJ 667 C,Radial Velocity,62.24,2.7,0,Low-mass short-period,,,,,False,False,False,False,False
247,GJ 667 C f,GJ 667 C,Radial Velocity,39.026,2.7,0,Low-mass short-period,,,,,False,False,False,False,False
248,GJ 667 C g,GJ 667 C,Radial Velocity,256.2,4.6,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
249,GJ 674 b,GJ 674,Radial Velocity,4.6938,11.09,0,Low-mass short-period,,,,,False,False,False,False,False
250,GJ 676 A b,GJ 676 A,Radial Velocity,1056.80005,1576.4368,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
251,GJ 676 A c,GJ 676 A,Radial Velocity,7337.0,2161.244,2,Long-period giants,,,,,False,False,False,False,False
252,GJ 676 A d,GJ 676 A,Radial Velocity,3.6005,4.4,0,Low-mass short-period,,,,,False,False,False,False,False
253,GJ 676 A e,GJ 676 A,Radial Velocity,35.39,8.1,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
254,GJ 682 b,GJ 682,Radial Velocity,17.478,4.4,0,Low-mass short-period,,,,,False,False,False,False,False
255,GJ 682 c,GJ 682,Radial Velocity,57.32,8.7,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
256,GJ 685 b,GJ 685,Radial Velocity,24.16,9.0,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
257,GJ 687 b,GJ 687,Radial Velocity,38.142,17.2,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
258,GJ 687 c,GJ 687,Radial Velocity,727.562,16.0,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
259,GJ 720 A b,GJ 720 A,Radial Velocity,19.466,13.64,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
260,GJ 740 b,GJ 740,Radial Velocity,2.37756,2.96,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
261,GJ 832 b,GJ 832,Radial Velocity,3657.0,216.0,2,Long-period giants,,,,,False,False,False,False,False
262,GJ 832 c,GJ 832,Radial Velocity,35.68,5.4,0,Low-mass short-period,,,,,False,False,False,False,False
263,GJ 849 b,GJ 849,Radial Velocity,1915.0,286.04557,2,Long-period giants,,,,,False,False,False,False,False
264,GJ 849 c,GJ 849,Radial Velocity,7068.0,223.11554,2,Long-period giants,,,,,False,False,False,False,False
265,GJ 86 b,GJ 86,Radial Velocity,15.76491,1404.8086,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
266,GJ 876 b,GJ 876,Radial Velocity,61.1166,723.2235,2,Long-period giants,,,,,False,False,False,False,False
267,GJ 876 c,GJ 876,Radial Velocity,30.0881,226.9846,1,Hot/warm giants,,,,,False,False,False,False,False
268,GJ 876 d,GJ 876,Radial Velocity,1.93778,6.83,0,Low-mass short-period,,,,,False,False,False,False,False
269,GJ 876 e,GJ 876,Radial Velocity,124.26,14.6,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
270,GJ 887 b,GJ 887,Radial Velocity,9.262,4.2,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
271,GJ 887 c,GJ 887,Radial Velocity,21.789,7.6,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
272,GJ 9066 b,GJ 9066,Radial Velocity,241.883,30.9,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
273,GJ 9066 c,GJ 9066,Radial Velocity,767.887,71.6,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
274,GJ 96 b,GJ 96,Radial Velocity,73.94,19.66,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
275,GJ 9689 b,GJ 9689,Radial Velocity,18.27,9.65,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
276,GJ 9827 b,GJ 9827,Transit,1.2089819,4.91,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
277,GJ 9827 c,GJ 9827,Transit,3.6480957,0.84,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
278,GJ 9827 d,GJ 9827,Transit,6.2014698,4.04,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
279,GPX-1 b,GPX-1,Transit,1.744579,6261.21962,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,True,False
283,Gl 378 b,Gl 378,Radial Velocity,3.822,13.02,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
284,Gl 49 b,Gl 49,Radial Velocity,13.8508,5.63,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
285,Gl 686 b,Gl 686,Radial Velocity,15.53,6.624,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
286,HAT-P-1 b,HAT-P-1,Transit,4.46529976,166.86075,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
287,HAT-P-11 b,HAT-P-11,Transit,4.88780244,23.4,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
288,HAT-P-11 c,HAT-P-11,Radial Velocity,3407.0,507.0,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
289,HAT-P-12 b,HAT-P-12,Transit,3.2130598,67.059,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
290,HAT-P-13 b,HAT-P-13,Transit,2.91625,270.462,1,Hot/warm giants,,,,,False,False,False,False,False
291,HAT-P-13 c,HAT-P-13,Radial Velocity,446.27,4538.421,2,Long-period giants,,,,,False,False,False,True,False
292,HAT-P-14 b,HAT-P-14,Transit,4.62767,1093.3352,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
293,HAT-P-15 b,HAT-P-15,Transit,10.8635,616.5902,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
294,HAT-P-16 b,HAT-P-16,Transit,2.77596,1332.605,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
295,HAT-P-17 b,HAT-P-17,Transit,10.33852,184.3414,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
296,HAT-P-17 c,HAT-P-17,Radial Velocity,5584.0,1080.6,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
297,HAT-P-18 b,HAT-P-18,Transit,5.508023,62.61,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
298,HAT-P-19 b,HAT-P-19,Transit,4.008778,92.802,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
299,HAT-P-2 b,HAT-P-2,Transit,5.6335158,2739.6946,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
300,HAT-P-20 b,HAT-P-20,Transit,2.875317,2302.899,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
301,HAT-P-21 b,HAT-P-21,Transit,4.12448,1547.8321,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
302,HAT-P-22 b,HAT-P-22,Transit,3.21222,785.0401,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
303,HAT-P-23 b,HAT-P-23,Transit,1.21288,425.8922,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
304,HAT-P-24 b,HAT-P-24,Transit,3.35524,238.3725,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
305,HAT-P-25 b,HAT-P-25,Transit,3.65281514,180.84527,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
306,HAT-P-26 b,HAT-P-26,Transit,4.23452,22.2481,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
307,HAT-P-27 b,HAT-P-27,Transit,3.039577,197.05,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
308,HAT-P-28 b,HAT-P-28,Transit,3.257215,198.953,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
309,HAT-P-29 b,HAT-P-29,Transit,5.72319,279.6904,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
310,HAT-P-3 b,HAT-P-3,Transit,2.8997,206.5895,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
311,HAT-P-30 b,HAT-P-30,Transit,2.8106,263.7989,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
312,HAT-P-31 b,HAT-P-31,Transit,5.00542,721.4741,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
