row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis,compact_or_hot_subdwarf_host_flag,giant_or_evolved_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag,host_regime_annotation,cluster_numeric_id,cluster_label
3327,Kepler-483 b,Kepler-483,1,1,Transit,2016,Kepler,30.229104,,,,,,,6346.0,1.47,1.28,0.09,[Fe/H],4.21,860.355,13.3892,[Fe/H],Transit,,,,1.4804252747457078,,,6.346,3.157400336147297,0.2062022294952469,0.2062022294952469,kepler_from_period,74.25794689942416,1.8707429375836893,0.0,too_hot,764.6848358044557,0.0395314547701193,-1.403057203187767,4.2105753001515165,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3328,Kepler-484 b,Kepler-484,1,1,Transit,2016,Kepler,10.04556931,,,,,,,5668.0,0.87,0.96,-0.1,[Fe/H],4.54,382.136,13.0002,[Fe/H],Transit,,,,1.0019745544426797,,,5.668,0.70380537923073,0.0898834977318167,0.0898834977318167,kepler_from_period,87.11494231431149,1.9400926533782628,0.0,too_hot,286.44684585526323,0.0350695755786951,-1.4550694900336971,4.54123272780233,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3329,Kepler-485 b,Kepler-485,1,1,Transit,2016,Kepler,3.2432598,,,,,,,5958.0,1.09,1.07,0.04,[Fe/H],4.39,1140.95,14.8981,[Fe/H],Transit,,,,0.5109817390483009,,,5.958,1.348806660032757,0.0438586845916433,0.0438586845916433,kepler_from_period,701.1944941840488,2.845838497332092,0.0,too_hot,441.9372531909765,0.0073387336699548,-2.134378872999069,4.392530781803962,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3330,Kepler-486 b,Kepler-486,1,1,Transit,2016,Kepler,30.36044667,,,,,,,4926.0,0.75,0.79,-0.04,[Fe/H],4.6,436.257,14.3799,[Fe/H],Transit,,,,1.4823081567125482,,,4.926,0.2983972848396763,0.1760709274328713,0.1760709274328713,kepler_from_period,9.625417221654462,0.983419563441332,0.0,too_hot,165.91010160639664,0.182993358306939,-0.737564672580999,4.585504564507041,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3331,Kepler-487 b,Kepler-487,1,2,Transit,2016,Kepler,15.3587684,,,,,,,5444.0,0.88,0.91,0.0,[Fe/H],4.51,872.343,15.0647,[Fe/H],Transit,,,,1.1863563915725184,,,5.444,0.61281942180658,0.1171811912692548,0.1171811912692548,kepler_from_period,44.62895350068123,1.6496167032373914,0.0,too_hot,265.1971905981757,0.0579145215126786,-1.2372125274280437,4.508076048020756,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3332,Kepler-487 c,Kepler-487,1,2,Transit,2016,Kepler,38.6519976,,,,,,,5444.0,0.88,0.91,0.0,[Fe/H],4.51,872.343,15.0647,[Fe/H],Transit,,,,1.5871719439008776,,,5.444,0.61281942180658,0.2168044924031492,0.2168044924031492,kepler_from_period,13.03754939387354,1.1151959667995792,0.0,too_hot,265.1971905981757,0.1457481412710934,-0.8363969750996846,4.508076048020756,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3333,Kepler-488 b,Kepler-488,1,1,Transit,2016,Kepler,3.12082923,,,,,,,5970.0,1.09,1.07,0.03,[Fe/H],4.39,1145.28,14.7515,[Fe/H],Transit,,,,0.4942700049685187,,,5.97,1.3597060524109277,0.0427478666674841,0.0427478666674841,kepler_from_period,744.0740155660894,2.871616138439845,0.0,too_hot,444.6129508104366,0.0070192045110502,-2.153712103829884,4.392530781803962,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3334,Kepler-489 b,Kepler-489,1,1,Transit,2016,Kepler,17.27629612,,,,,,,5014.0,0.76,0.82,0.0,[Fe/H],4.59,369.645,14.0178,[Fe/H],Transit,,,,1.2374506393543814,,,5.014,0.3288964708171846,0.1224178911981395,0.1224178911981395,kepler_from_period,21.946710022924236,1.3413694254446733,0.0,too_hot,175.1772516538222,0.0986218013862934,-1.0060270690835051,4.590186667822134,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3335,Kepler-49 b,Kepler-49,1,4,Transit,2012,Kepler,7.2037945,,,,,,,3974.0,0.53,0.55,,,4.73,311.222,15.2293,,Transit,,,,0.8575613153650159,,,3.974,0.0631186789402866,0.0598092408950109,0.0598092408950109,kepler_from_period,17.644986073992524,1.2466213199365328,0.0,too_hot,62.019363574886704,0.1161539571637431,-0.9349659899523995,4.7298109502926655,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3336,Kepler-49 c,Kepler-49,1,4,Transit,2012,Kepler,10.9129343,,,,,,,3974.0,0.53,0.55,,,4.73,311.222,15.2293,,Transit,,,,1.0379415405936097,,,3.974,0.0631186789402866,0.0788899668964065,0.0788899668964065,kepler_from_period,10.141783912913937,1.0061143529650742,0.0,too_hot,62.019363574886704,0.175960114244367,-0.7545857647238057,4.7298109502926655,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3337,Kepler-49 d,Kepler-49,1,4,Transit,2014,Kepler,2.576549,0.031,,,,,,4252.0,0.56,,,,4.73,311.222,15.2293,,Transit,,,,0.4110384061517451,-1.5086383061657274,,4.252,0.0923514646921559,,0.031,catalog_semi_major_axis,96.09933890963154,1.9827204000630656,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3338,Kepler-49 e,Kepler-49,1,4,Transit,2014,Kepler,18.596108,0.116,,,,,,4252.0,0.56,,,,4.73,311.222,15.2293,,Transit,,,,1.26942205975604,-0.9355420107730816,,4.252,0.0923514646921559,,0.116,catalog_semi_major_axis,6.863218244066283,0.836527809277774,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3339,Kepler-490 b,Kepler-490,1,1,Transit,2016,Kepler,3.26869515,,,,,,,6045.0,1.12,1.08,-0.02,[Fe/H],4.37,1523.0,14.8173,[Fe/H],Transit,,,,0.5143744186389764,,,6.045,1.5090929021039283,0.0442246136791316,0.0442246136791316,kepler_from_period,771.5922924122882,2.8873878807402105,0.0,too_hot,478.5367868650178,0.0068306037063813,-2.165540910555158,4.372987710146586,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3340,Kepler-491 b,Kepler-491,1,1,Transit,2016,Kepler,4.22538451,,,,,,,5582.0,1.03,1.04,0.37,[Fe/H],4.42,630.785,13.9616,[Fe/H],Transit,,,,0.6258662358828555,,,5.582,0.9279583592441072,0.0518237044564388,0.0518237044564388,kepler_from_period,345.51871862188113,2.538471580433752,0.0,too_hot,338.6257042116292,0.0124780383102851,-1.9038536853253136,4.429358889888436,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3341,Kepler-492 b,Kepler-492,1,1,Transit,2016,Kepler,11.72012266,,,,,,,5527.0,0.91,0.94,0.07,[Fe/H],4.5,587.91,14.5107,[Fe/H],Transit,,,,1.0689321569280097,,,5.527,0.6962021390223139,0.0989169171711511,0.0989169171711511,kepler_from_period,71.15316252036133,1.8521942077880955,0.0,too_hot,287.1294987362255,0.040818246511017,-1.3891456558410715,4.493045068957511,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3342,Kepler-493 b,Kepler-493,1,1,Transit,2016,Kepler,3.00387658,,,,,,,6457.0,1.54,1.36,0.11,[Fe/H],4.19,1745.77,15.0352,[Fe/H],Transit,,,,0.4776820848813706,,,6.457,3.7141487889823264,0.0451413153527347,0.0451413153527347,kepler_from_period,1822.6818893343093,3.260710878330264,0.0,too_hot,837.9444785665185,0.0035848157686279,-2.4455331587476983,4.196497466697291,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3343,Kepler-494 b,Kepler-494,1,1,Transit,2016,Kepler,8.02511821,,,,,,,6007.0,1.26,1.1,0.02,[Fe/H],4.28,750.177,14.1219,[Fe/H],Transit,,,,0.904451438282218,,,6.007,1.8623715487001444,0.0809788684994254,0.0809788684994254,kepler_from_period,284.00299500268125,2.453322919998725,0.0,too_hot,555.1925480725145,0.0144546576460025,-1.839992189999044,4.278651594923099,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3344,Kepler-495 b,Kepler-495,1,1,Transit,2016,Kepler,3.41303622,,,,,,,5346.0,0.83,0.86,-0.07,[Fe/H],4.55,658.924,14.6074,[Fe/H],Transit,,,,0.5331408971455208,,,5.346,0.5069518505842897,0.0421890680614175,0.0421890680614175,kepler_from_period,284.81761703494124,2.454566848533768,0.0,too_hot,236.6279457858385,0.0144236396452048,-1.840925136400326,4.53434226649142,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3345,Kepler-496 b,Kepler-496,1,1,Transit,2016,Kepler,8.30864937,,,,,,,5293.0,0.82,0.86,-0.03,[Fe/H],4.55,605.274,14.796,[Fe/H],Transit,,,,0.919530431867244,,,5.293,0.475477522412806,0.0763471720712799,0.0763471720712799,kepler_from_period,81.5725578413344,1.9115440805364208,0.0,too_hot,225.5217808255227,0.0368418932290538,-1.4336580604023157,4.544870746476134,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3346,Kepler-497 b,Kepler-497,1,1,Transit,2016,Kepler,3.57320367,,,,,,,5834.0,1.11,1.09,0.24,[Fe/H],4.39,1291.98,15.0987,[Fe/H],Transit,,,,0.5530577713763022,,,5.834,1.285897544563243,0.0470746605617166,0.0470746605617166,kepler_from_period,580.2724780027157,2.763631972709971,0.0,too_hot,422.4562609664127,0.0084581624185801,-2.072723979532478,4.384780540367308,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3347,Kepler-498 b,Kepler-498,1,1,Transit,2016,Kepler,9.61375356,,,,,,,5744.0,0.96,0.98,-0.04,[Fe/H],4.47,938.844,14.2463,[Fe/H],Transit,,,,0.9828929851835282,,,5.744,0.9038469593253298,0.0878908906824068,0.0878908906824068,kepler_from_period,117.00574066342344,2.068207170099031,0.0,too_hot,342.0175272478349,0.0281089499633555,-1.5511553775742737,4.464683609613358,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3348,Kepler-499 b,Kepler-499,1,1,Transit,2016,Kepler,5.63252845,,,,,,,5312.0,0.83,0.87,0.0,[Fe/H],4.55,556.726,14.349,[Fe/H],Transit,,,,0.7507033940304544,,,5.312,0.4941777190478698,0.0591446133717256,0.0591446133717256,kepler_from_period,141.27091764592484,2.1500527661949267,0.0,too_hot,230.803807346032,0.0244039667922611,-1.612539574646195,4.539363067866471,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3349,Kepler-5 b,Kepler-5,1,1,Transit,2009,Kepler,3.5484657,0.0538,670.93913,,,1750.0,,6297.0,1.79,1.37,0.04,[Fe/H],3.96,899.777,13.2263,[Fe/H],Transit,,,,0.5500406116297996,-1.269217724333611,2.826683121205894,6.297,4.538742512606602,0.0505677674850786,0.0538,catalog_semi_major_axis,1568.0900321328484,3.195370994149433,0.0,too_hot,970.3571273600944,0.0036568657043348,-2.43689098850999,4.06901450519662,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
3350,Kepler-50 b,Kepler-50,1,2,Transit,2012,Kepler,7.81254,0.077,,,,,,6225.0,1.58,1.24,0.03,[Fe/H],4.13,250.11,10.3621,[Fe/H],Transit,,,,0.8927922539341866,-1.1135092748275182,,6.225,3.3772740831431034,0.0827831436698922,0.077,catalog_semi_major_axis,569.6195114088554,2.755584856949151,0.0,too_hot,817.15437924853,0.0095606658893323,-2.019511858561616,4.134107511253389,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3351,Kepler-50 c,Kepler-50,1,2,Transit,2012,Kepler,9.37647,0.087,,,,,,6225.0,1.58,1.24,0.03,[Fe/H],4.13,250.11,10.3621,[Fe/H],Transit,,,,0.9720393684362428,-1.0604807473813815,,6.225,3.3772740831431034,0.0934917575762081,0.087,catalog_semi_major_axis,446.1981877583702,2.6495278020568778,0.0,too_hot,817.15437924853,0.0114745392524516,-1.94026474405956,4.134107511253389,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3352,Kepler-500 b,Kepler-500,1,1,Transit,2016,Kepler,8.5083244,,,,,,,5813.0,1.03,1.02,0.03,[Fe/H],4.42,807.48,14.1736,[Fe/H],Transit,,,,0.929844040051108,,,5.813,1.0913660797534066,0.0821049361226537,0.0821049361226537,kepler_from_period,161.89443350398614,2.209231916449094,0.0,too_hot,386.1606149276844,0.0220331231904458,-1.6569239373368203,4.420925722351574,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3353,Kepler-501 b,Kepler-501,1,1,Transit,2016,Kepler,5.64067757,,,,,,,5904.0,1.04,1.03,-0.03,[Fe/H],4.42,1125.24,14.7303,[Fe/H],Transit,,,,0.7513312754793595,,,5.904,1.1839865917387908,0.06262865843702,0.06262865843702,kepler_from_period,301.8565239138192,2.4798005665375267,0.0,too_hot,408.4902549809015,0.0138085976378156,-1.859850424903145,4.416770546107611,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3354,Kepler-502 b,Kepler-502,1,1,Transit,2016,Kepler,4.28686431,,,,,,,6125.0,1.22,1.15,0.05,[Fe/H],4.33,1591.04,14.9719,[Fe/H],Transit,,,,0.6321397372193167,,,6.125,1.887290456523729,0.054108515860914,0.054108515860914,kepler_from_period,644.6255279306962,2.809307500090233,0.0,too_hot,548.4289378738531,0.0078166267568215,-2.1069806250676746,4.325978179004115,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3355,Kepler-504 b,Kepler-504,2,1,Transit,2016,Kepler,9.54927542,,,,,,,3519.0,0.33,0.33,-0.31,[Fe/H],4.94,99.0688,14.4582,[Fe/H],Transit,,,,0.9799704194335808,,,3.519,0.0150452586192763,0.0608730099411331,0.0608730099411331,kepler_from_period,4.060225032112665,0.6085501043891286,0.0,too_hot,27.313854884830096,0.3496128781625619,-0.4564125782918464,4.919486060122113,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3356,Kepler-505 b,Kepler-505,1,1,Transit,2016,Kepler,27.52197994,,,,,,,3931.0,0.53,0.55,-0.19,[Fe/H],4.73,283.41,15.115,[Fe/H],Transit,,,,1.4396796739706628,,,3.931,0.0604308391276886,0.1461662806624251,0.1461662806624251,kepler_from_period,2.8285524262309374,0.4515642326475079,0.0,too_hot,60.02785826836976,0.4584867882001722,-0.3386731744856309,4.7298109502926655,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3357,Kepler-506 b,Kepler-506,1,1,Transit,2016,Kepler,6.8834055,,,,,,,6236.0,1.19,1.19,0.09,[Fe/H],4.36,228.439,10.7836,[Fe/H],Transit,,,,0.8378033545058056,,,6.236,1.9293590617077383,0.0750454570723286,0.0750454570723286,kepler_from_period,342.58176696738553,2.5347642450388026,0.0,too_hot,548.1211222921762,0.0125581832555812,-1.901073183779102,4.36245303860747,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3358,Kepler-507 b,Kepler-507,1,1,Transit,2016,Kepler,3.56809693,,,,,,,6113.0,1.32,1.16,0.06,[Fe/H],4.26,391.644,11.9224,[Fe/H],Transit,,,,0.5524366437961087,,,6.113,2.1920989593079403,0.0480157380953007,0.0480157380953007,kepler_from_period,950.8082414824828,2.9780929374806826,0.0,too_hot,610.9509534563106,0.0058402346535582,-2.233569703110512,4.261310126815218,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3359,Kepler-508 b,Kepler-508,1,1,Transit,2016,Kepler,25.30889748,,,,,,,6025.0,1.25,1.16,0.18,[Fe/H],4.3,324.618,11.6039,[Fe/H],Transit,,,,1.4032732265971597,,,6.025,1.854995845601186,0.177258878703634,0.177258878703634,kepler_from_period,59.037362329537295,1.7711269458455314,0.0,too_hot,539.0368254842135,0.0469520750410051,-1.3283452093841486,4.308637963210805,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3360,Kepler-509 b,Kepler-509,1,1,Transit,2016,Kepler,41.74600392,,,,,,,6060.0,1.2,1.1,0.01,[Fe/H],4.32,332.443,11.7836,[Fe/H],Transit,,,,1.6206149095548634,,,6.06,1.7496359719461287,0.2431162668492077,0.2431162668492077,kepler_from_period,29.601905125434342,1.4713196623710458,0.0,too_hot,529.7910976283919,0.0787971034373281,-1.1034897467782845,4.321030193062976,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3361,Kepler-51 b,Kepler-51,1,3,Transit,2012,Kepler,45.154,0.2514,2.1,0.04,,543.0,,6018.0,0.94,1.04,,,4.51,783.831,14.6777,,Transit,,,,1.6546962286468836,-0.599634726650061,0.3222192947339193,6.018,1.0441410041102286,0.2514288539455212,0.2514,catalog_semi_major_axis,16.520706068454658,1.21802860442994,0.0,too_hot,369.9499034409036,0.1220543635233384,-0.913446689657424,4.508777632099383,,,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
3362,Kepler-51 c,Kepler-51,1,3,Transit,2012,Kepler,85.312,0.384,4.0,0.014,,439.0,,6018.0,0.94,1.04,,,4.51,783.831,14.6777,,Transit,,,,1.9310101233977464,-0.4156687756324692,0.6020599913279624,6.018,1.0441410041102286,0.3842592926471445,0.384,catalog_semi_major_axis,7.081034370322188,0.8500967023947562,0.0,too_hot,369.9499034409036,0.2306041958830457,-0.6371327949065613,4.508777632099383,,,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
3363,Kepler-51 d,Kepler-51,1,3,Transit,2014,Kepler,130.194,0.509,7.6,0.008,,381.0,,6018.0,0.94,1.04,,,4.51,783.831,14.6777,,Transit,,,,2.114590970200422,-0.2932822176632412,0.8808135922807914,6.018,1.0441410041102286,0.5093444873783249,0.509,catalog_semi_major_axis,4.030172047005487,0.6053235864563004,0.0,too_hot,369.9499034409036,0.3519233247233362,-0.4535519481038855,4.508777632099383,,,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
3364,Kepler-510 b,Kepler-510,1,1,Transit,2016,Kepler,19.55659418,,,,,,,5746.0,1.41,0.91,-0.35,[Fe/H],4.09,386.177,11.9222,[Fe/H],Transit,,,,1.2912932237838166,,,5.746,1.95251969034003,0.137662545854379,0.137662545854379,kepler_from_period,103.0300305176817,2.012963828464609,0.0,too_hot,632.4352892540654,0.0309226801734392,-1.509722871348457,4.098603167010334,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3365,Kepler-511 b,Kepler-511,1,1,Transit,2016,Kepler,296.637865,,,,,,,5770.0,1.2,1.0,0.01,[Fe/H],4.28,651.999,12.5832,[Fe/H],Transit,,,,2.4722265867158337,,,5.77,1.438005195104468,0.8704775495753755,0.8704775495753755,kepler_from_period,1.897777553342312,0.2782453055530166,0.0,too_hot,479.6346674571911,0.6184662726167012,-0.2086839791647624,4.27963750790475,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3366,Kepler-512 b,Kepler-512,1,1,Transit,2016,Kepler,34.43587975,,,,,,,5997.0,1.3,1.17,0.22,[Fe/H],4.28,467.375,12.6135,[Fe/H],Transit,,,,1.5370111825932988,,,5.997,1.9693259799212883,0.2182776448551303,0.2182776448551303,kepler_from_period,41.33320593010353,1.6162990917989044,0.0,too_hot,561.3522935947137,0.0613445070821463,-1.2122243188491784,4.278299157132487,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3367,Kepler-513 b,Kepler-513,1,1,Transit,2016,Kepler,28.86235584,,,,,,,5849.0,1.06,1.02,-0.01,[Fe/H],4.39,468.258,12.8822,[Fe/H],Transit,,,,1.4603317767420758,,,5.849,1.1847669379935784,0.1853650098858581,0.1853650098858581,kepler_from_period,34.48080599174298,1.5375774089414027,0.0,too_hot,410.690666888571,0.0702776034787052,-1.153183056706052,4.395988441232377,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3368,Kepler-514 b,Kepler-514,2,1,Transit,2016,Kepler,5.65179605,,,,,,,6106.0,1.44,1.28,0.36,[Fe/H],4.23,455.336,12.1325,[Fe/H],Transit,,,,0.7521864815633387,,,6.106,2.5968501784560667,0.0674218752773627,0.0674218752773627,kepler_from_period,571.2750258638965,2.7568452386473266,0.0,too_hot,660.4202945386279,0.0085578776072415,-2.067633928985495,4.228484985457369,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3369,Kepler-515 b,Kepler-515,2,1,Transit,2016,Kepler,19.96371318,,,,,,,5293.0,0.83,0.9,0.08,[Fe/H],4.55,,,[Fe/H],Transit,,,,1.300241321701092,,,5.293,0.4871452486469097,0.1390533857824009,0.1390533857824009,kepler_from_period,25.193896174858704,1.4012953352788329,0.0,too_hot,224.4981792860832,0.0889259469430252,-1.0509715014591248,4.5540863246871774,,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3370,Kepler-516 b,Kepler-516,1,1,Transit,2016,Kepler,24.85462415,,,,,,,7099.0,2.02,1.62,0.01,[Fe/H],4.04,687.094,11.9642,[Fe/H],Transit,,,,1.3954072001519364,,,7.099,9.336544121898523,0.1957565587638138,0.1957565587638138,kepler_from_period,243.64275976248385,2.3867535101481736,0.0,too_hot,1532.75355739795,0.0162156688725576,-1.7900651326111303,4.036812275649383,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3371,Kepler-517 b,Kepler-517,2,1,Transit,2016,Kepler,60.92832271,,,,,,,5690.0,0.98,0.95,-0.06,[Fe/H],4.43,289.907,12.1297,[Fe/H],Transit,,,,1.7848192226375497,,,5.69,0.9069762760368224,0.297893161645805,0.297893161645805,kepler_from_period,10.220563944421505,1.0094748597119292,0.0,too_hot,348.2774591561192,0.1749419065409232,-0.7571061447839468,4.433271453903858,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3372,Kepler-518 b,Kepler-518,1,1,Transit,2016,Kepler,8.51203588,,,,,,,5842.0,0.88,0.96,-0.23,[Fe/H],4.53,337.901,12.5097,[Fe/H],Transit,,,,0.9300334455963172,,,5.842,0.8126550999058132,0.0804857925617474,0.0804857925617474,kepler_from_period,125.44917660955164,2.098467815151612,0.0,too_hot,319.0687764770165,0.0266777463278772,-1.5738508613637092,4.53130588873923,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3373,Kepler-519 b,Kepler-519,2,1,Transit,2016,Kepler,24.3078946,,,,,,,5260.0,0.8,0.89,0.01,[Fe/H],4.58,246.61,12.6181,[Fe/H],Transit,,,,1.3857473445611752,,,5.26,0.4413850923565293,0.1579676226310563,0.1579676226310563,kepler_from_period,17.688112693966485,1.2476814965432874,0.0,too_hot,209.6565654360933,0.1159414900718167,-0.9357611224074656,4.581210032661025,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3374,Kepler-52 b,Kepler-52,1,3,Transit,2012,Kepler,7.8773565,,135.0,,,,,4075.0,0.52,0.54,,,4.74,321.542,15.0589,,Transit,,,,0.8963805004749429,,2.130333768495006,4.075,0.0671756457424103,0.0630944904265347,0.0630944904265347,kepler_from_period,16.874424706479314,1.2272289755142964,0.0,too_hot,65.58465406031738,0.1201097514786812,-0.9204217316357224,4.73838707255337,,,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
