row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis
420,HATS-69 b,HATS-69,1,1,Transit,2018,HATSouth,2.2252577,0.03211,183.38791,0.519,466.6,1296.0,,5137.0,0.88,0.89,0.377,[Fe/H],4.5,414.537,13.7643,[Fe/H],Transit,0,too_hot,2.668944734457734,0.34738031248878,-1.4933596944334975,2.2633707010539688,5.137,0.48584564873276853,0.03208657738115772,0.03211,catalog_semi_major_axis,471.213480611473,2.6732177063788547,0,too_hot,225.3040297014324,0.009876688414978014,-2.0053886469289925,4.498424662344575,0.9902093619955731,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
421,HATS-7 b,HATS-7,1,1,Transit,2015,HATSouth,3.185315,0.04012,38.1396,0.17,,1084.0,K2,4985.0,0.81,0.85,0.25,[Fe/H],4.54,240.707,13.0499,[Fe/H],Transit,,,,0.5031523867490062,-1.3966390756516194,1.581376133945862,4.985,0.36502734418782484,0.040134182082475545,0.04012,catalog_semi_major_axis,226.77937286583966,2.3556035499654104,0,too_hot,186.0479164600646,0.01712093884525566,-1.7664724239968104,4.550448887956993,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
422,HATS-70 b,HATS-70,1,1,Transit,2019,HATSouth,1.8882378,0.03632,4100.007,0.18,9110.0,2730.0,,7930.0,1.88,1.78,0.041,[Fe/H],4.17,1458.83,12.586,[Fe/H],Transit,0,too_hot,3.9595183769729982,0.2760566873796403,-1.4398541601509525,3.612784598197486,7.93,12.592244802811878,0.03623411368665644,0.03632,catalog_semi_major_axis,9545.781261228416,3.9798114784138536,0,too_hot,1830.0273991692086,0.0010318084859588538,-2.9864009046562083,4.140104303781534,0.9543482875520723,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
423,HATS-71 b,HATS-71,1,1,Transit,2020,HATSouth,3.7955202,0.03745,117.5971,0.0,,587.0,M3 V,3405.0,0.48,0.49,0.17,[Fe/H],4.77,140.225,15.3512,[Fe/H],Transit,,,,0.5792713071107873,-1.4265481779645148,2.0703966119652324,3.405,0.027902662756689362,0.03754217372199537,0.03745,catalog_semi_major_axis,19.894911243786993,1.2987420059895936,0,too_hot,35.62266626238611,0.10654789767962093,-0.9724551150267133,4.765713605277339,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
424,HATS-72 b,HATS-72,1,1,Transit,2020,HATSouth,7.3279474,0.066517,39.85588,0.013,49.58,739.0,,4656.1,0.72,0.73,0.099,[Fe/H],4.59,127.589,12.0725,[Fe/H],Transit,0,too_hot,1.6953065224318027,0.8649823433055726,-1.1770673462358332,1.6004924025996903,4.6561,0.21950726564119852,0.06648173820881356,0.066517,catalog_semi_major_axis,49.61164099341921,1.6955835923375397,0,too_hot,137.09305974518315,0.05345235866513273,-1.2720331261399391,4.586657867257919,0.9993622264294099,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
425,HATS-8 b,HATS-8,1,1,Transit,2015,HATSouth,3.583893,0.04667,43.86054,0.376,,1324.0,,5679.0,1.09,1.06,0.21,[Fe/H],4.39,794.637,14.337,[Fe/H],Transit,,,,0.5543550349735561,-1.3309621991148441,1.6420739742994739,5.679,1.1133588891871737,0.046731726755004414,0.04667,catalog_semi_major_axis,511.1631987046872,2.708559579158946,0,too_hot,384.51534644553317,0.009320546066963444,-2.0305586426973363,4.3884528693835225,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
426,HATS-9 b,HATS-9,1,1,Transit,2015,HATSouth,1.915291,0.0312,,,,1746.0,,5599.0,1.56,1.1,0.38,[Fe/H],4.1,638.7,13.0983,[Fe/H],Transit,,,,0.2822347679093358,-1.5058454059815571,,5.599,2.154694866681948,0.03115735557451345,0.0312,catalog_semi_major_axis,2213.4850290536124,3.3450765889661462,0,too_hot,619.3458255863977,0.0030924419296547274,-2.50969844687016,4.093143488449302,,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
427,HD 100546 b,HD 100546,1,1,Imaging,2014,Paranal Observatory,,53.0,,,,,B9 Vne,10500.0,,2.4,,,,109.677,6.65514,,Imaging,,,,,1.724275869600789,,10.5,,,53.0,catalog_semi_major_axis,,,,,,,,,,,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
428,HD 100655 b,HD 100655,2,1,Radial Velocity,2011,Bohyunsan Optical Astronomical Observatory,157.57001,0.68,511.7063,0.09,,,,4891.0,10.06,2.28,0.07,[Fe/H],2.79,137.178,6.17883,[Fe/H],Radial Velocity,,,,2.197473562576779,-0.16749108729376366,2.709020763930087,4.891,52.1772664770846,0.7514507247454325,0.68,catalog_semi_major_axis,112.84010916324522,2.0524634976266474,0,too_hot,4696.06168980309,0.03355364993227059,-1.4742602308086687,2.7907388855606365,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
429,HD 100777 b,HD 100777,1,1,Radial Velocity,2007,La Silla Observatory,383.70001,1.03,327.3649,0.36,,,,5533.0,1.04,0.83,0.25,[Fe/H],4.32,49.5336,8.2387,[Fe/H],Radial Velocity,,,,2.583991810516911,0.012837224705172217,2.5150321126034094,5.533,0.9132802579629827,0.9711666376540699,1.03,catalog_semi_major_axis,0.8608542350485274,-0.06507037964200024,1,habitable_zone,374.5451957062896,1.0244424822388845,0.010487579772355586,4.323011413778513,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
430,HD 10180 c,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,5.75969,0.06412,13.22173,0.073,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,0.7603991093064741,-1.1930064863178929,1.121288284219033,5.911,1.3551410628953873,0.06411719947513747,0.06412,catalog_semi_major_axis,329.6077980383853,2.517997477918824,0,too_hot,445.5799813055273,0.012926276407491182,-1.8885265616297537,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
431,HD 10180 d,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,16.357,0.12859,12.01397,0.131,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,1.2137036536801793,-0.8907928036799349,1.079686543138994,5.911,1.3551410628953873,0.12858122958302792,0.12859,catalog_semi_major_axis,81.9539919293087,1.9135701126429079,0,too_hot,445.5799813055273,0.03670945887666407,-1.4352220172560486,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
432,HD 10180 e,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,49.748,0.2699,25.58532,0.051,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,1.6967756256561493,-0.5687971154434834,1.4079908531379237,5.911,1.3551410628953873,0.26991408980630327,0.2699,catalog_semi_major_axis,18.602817956609943,1.269578736170005,0,too_hot,445.5799813055273,0.11164774470846023,-0.9521500452800786,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
433,HD 10180 f,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,122.744,0.4929,22.94733,0.119,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,2.089000272032658,-0.3072411818452758,1.3607321611707177,5.911,1.3551410628953873,0.49284306905979586,0.4929,catalog_semi_major_axis,5.577850487658726,0.7464668689735898,0,too_hot,445.5799813055273,0.2754701852636336,-0.5599253989035698,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
434,HD 10180 g,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,604.67,1.427,23.26516,0.263,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,2.7815184221239555,0.15442397311464698,1.3667060436252787,5.911,1.3551410628953873,1.426879899563496,1.427,catalog_semi_major_axis,0.6654823768140546,-0.17686344094625583,1,habitable_zone,445.5799813055273,1.3570403190653824,0.13259275118772768,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
435,HD 10180 h,HD 10180,1,6,Radial Velocity,2010,La Silla Observatory,2205.0,3.381,65.66368,0.095,,,,5911.0,1.11,1.06,0.08,[Fe/H],4.39,38.9607,7.17261,[Fe/H],Radial Velocity,,,,3.3434085938038574,0.529045170765769,1.817325218309684,5.911,1.3551410628953873,3.380499436559113,3.381,catalog_semi_major_axis,0.11854798151258543,-0.9261058362484997,0,too_cold,445.5799813055273,4.948606518496318,0.6944829228676295,4.372659907691455,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
436,HD 101930 b,HD 101930,2,1,Radial Velocity,2005,La Silla Observatory,70.46,0.3,79.4575,0.11,,,,5108.0,0.86,0.57,0.15,[Fe/H],4.33,30.0274,7.96664,[Fe/H],Radial Velocity,,,,1.8479426388452236,-0.5228787452803376,1.900134896570275,5.108,0.4536231052188686,0.2768172998141654,0.3,catalog_semi_major_axis,5.040256724654096,0.702452657727495,0,too_hot,267.4078622675714,0.2634926265911243,-0.5792315332999799,4.324877953185355,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
437,HD 102117 b,HD 102117,1,1,Radial Velocity,2005,La Silla Observatory,20.8133,0.15,54.0311,0.12,,,,5655.0,1.23,1.06,0.28,[Fe/H],4.29,39.5792,7.28191,[Fe/H],Radial Velocity,,,,1.3183409441312721,-0.8239087409443188,1.7326438092765113,5.655,1.3939120428473142,0.1509856830724172,0.15,catalog_semi_major_axis,61.95164634876952,1.7920528521275034,0,too_hot,455.10731879140974,0.04573272971147142,-1.3397728755218266,4.283495642385974,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
438,HD 102195 b,HD 102195,1,1,Radial Velocity,2006,Kitt Peak National Observatory,4.11377,0.05,130.3103,0.0,,,,5301.0,0.82,0.76,0.04,[Fe/H],4.49,29.3386,7.84665,[Fe/H],Radial Velocity,,,,0.6142400067259545,-1.3010299956639813,2.114978744617973,5.301,0.47835865045747045,0.045853348087572805,0.05,catalog_semi_major_axis,191.34346018298814,2.281813623315275,0,too_hot,240.98979511622932,0.01707030788592492,-1.7677586457304688,4.491185887513358,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
439,HD 102272 b,HD 102272,1,1,Radial Velocity,2008,McDonald Observatory,127.58,0.51,1570.0802,0.05,,,,4790.0,10.3,1.45,-0.41,[Fe/H],2.58,347.097,8.40499,[Fe/H],Radial Velocity,,,,2.1057825978144415,-0.2924298239020636,3.1959218368218845,4.79,50.31659144487813,0.5613722184912934,0.51,catalog_semi_major_axis,193.45094750049262,2.2865708611868985,0,too_hot,5730.461954562014,0.022263475617080697,-1.6524070357114835,2.5736935528246305,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
440,HD 102329 b,HD 102329,1,2,Radial Velocity,2011,W. M. Keck Observatory,778.09998,1.81,2593.4928,0.21,,,,4745.0,9.82,3.21,0.05,[Fe/H],2.96,217.107,7.58172,[Fe/H],Radial Velocity,,,,2.8910354041523627,0.2576785748691845,3.4138850466520982,4.745,44.04154572011528,2.4422969315947842,1.81,catalog_semi_major_axis,13.443284918077984,1.12850540320295,0,too_hot,3485.255515158105,0.22325478766646534,-0.6511992189575246,2.9602820568309727,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
441,HD 102329 c,HD 102329,1,2,Radial Velocity,2018,W. M. Keck Observatory,1123.0,,483.1016,0.209,,,,,,1.3,,,,217.107,7.58172,,Radial Velocity,,,,3.050379756261458,,2.68403847584301,,,2.3076723078412074,2.3076723078412074,kepler_from_period,,,,,,,,,,,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0
442,HD 102365 b,HD 102365,2,1,Radial Velocity,2010,Anglo-Australian Telescope,122.1,0.46,16.0,0.34,,,,5630.0,,0.85,-0.26,[Fe/H],4.57,9.2894,4.71107,[Fe/H],Radial Velocity,,,,2.0867156639448825,-0.3372421683184259,1.2041199826559248,5.63,,0.45627142200769727,0.46,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
443,HD 102843 b,HD 102843,1,1,Radial Velocity,2019,Las Campanas Observatory,3090.942,4.074,113.9,0.11,,,K0 V,5436.0,,0.95,,,,62.758,9.04883,,Radial Velocity,,,,3.49009085581831,0.6100210246641453,2.0565237240791006,5.436,,4.082331698824347,4.074,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
444,HD 102956 b,HD 102956,2,1,Radial Velocity,2010,W. M. Keck Observatory,6.4947,0.0807,305.1168,0.037,,,,4985.0,4.55,1.66,,,3.38,121.89,7.60844,,Radial Velocity,,,,0.8125590951544459,-1.0931264652779296,2.484466120937806,4.985,11.518028643573299,0.0806644065513278,0.0807,catalog_semi_major_axis,1768.6059623236736,3.2476310847749557,0,too_hot,1772.432873135384,0.00366428545669606,-2.4360107010961833,3.34208529472583,,,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
445,HD 103197 b,HD 103197,1,1,Radial Velocity,2009,La Silla Observatory,47.84,0.25,28.6047,0.0,,,,5250.0,0.88,0.8,0.22,[Fe/H],4.45,57.1463,9.16421,[Fe/H],Radial Velocity,,,,1.6797911709803544,-0.6020599913279624,1.4564373973375622,5.25,0.5300261149007944,0.23942194794386162,0.25,catalog_semi_major_axis,8.480417838412711,0.9284172508942631,0,too_hot,253.66945876699384,0.1885918794975751,-0.7244770113087619,4.452124642691606,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
446,HD 103720 b,HD 103720,1,1,Radial Velocity,2014,La Silla Observatory,4.5557,0.0498,197.046,0.086,,,K3 V,5017.0,0.73,0.79,-0.02,[Fe/H],4.43,45.5352,9.22376,[Fe/H],Radial Velocity,,,,0.6585551173749462,-1.3027706572402824,2.294567623187617,5.017,0.30417031999677346,0.049718607770016174,0.0498,catalog_semi_major_axis,122.64734439637002,2.0886581491466565,0,too_hot,168.3116993951288,0.027067042970703014,-1.567559187585736,4.60898137104953,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
447,HD 103774 b,HD 103774,2,1,Radial Velocity,2013,La Silla Observatory,5.8881,0.07,116.0,0.09,,,F5 V,6489.0,,1.33,0.28,[Fe/H],4.26,56.4089,7.00938,[Fe/H],Radial Velocity,,,,0.769975177192112,-1.154901959985743,2.0644579892269186,6.489,,0.07017900105117028,0.07,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
448,HD 103949 b,HD 103949,1,1,Radial Velocity,2019,Las Campanas Observatory,120.878,0.439,11.2,0.19,,,K3 V,4792.0,,0.77,,,,26.4997,8.38479,,Radial Velocity,,,,2.0823472657241737,-0.35753547975787864,1.0492180226701815,4.792,,0.4385323158782407,0.439,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
449,HD 104067 b,HD 104067,1,1,Radial Velocity,2009,La Silla Observatory,55.806,0.26,50.8528,0.0,,,,4937.0,0.74,0.62,0.0,[Fe/H],4.49,20.3632,7.62029,[Fe/H],Radial Velocity,,,,1.746680894758483,-0.585026652029182,1.7063148705541622,4.937,0.2930965177458527,0.2437012050040366,0.26,catalog_semi_major_axis,4.335747303932732,0.6370639627126146,0,too_hot,184.7788984888911,0.3020150052650901,-0.5199714790894122,4.491928250036301,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
450,HD 10442 b,HD 10442,1,1,Radial Velocity,2014,W. M. Keck Observatory,1032.3,2.01,472.61321,0.132,,,,4912.0,1.97,1.01,,,3.19,135.374,7.57742,,Radial Velocity,,,,3.0138059273405924,0.30319605742048883,2.6745058564201916,4.912,2.0354507339073926,2.0056305047052194,2.01,catalog_semi_major_axis,0.5038119684927089,-0.297731519671173,1,habitable_zone,619.3340879438002,1.6667902188740387,0.221880943248226,3.853388921459456,,,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
451,HD 104985 b,HD 104985,1,1,Radial Velocity,2003,Okayama Astrophysical Observatory,199.505,0.95,2637.9,0.09,,,G9 III,4877.0,11.0,2.3,-0.15,[Fe/H],2.85,100.576,5.49698,[Fe/H],Radial Velocity,,,,2.2999537844598525,-0.022276394711152253,3.4212583278777604,4.877,61.672436004384544,0.8820333072845695,0.95,catalog_semi_major_axis,68.33510914613247,1.8346438924191935,0,too_hot,5300.228998175248,0.037640826475362696,-1.4243408493853522,2.7169424657011425,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
452,HD 106252 b,HD 106252,1,1,Radial Velocity,2002,Lick Observatory,1531.0,2.61,2202.5619,0.48,,,,5874.0,1.1,1.01,-0.06,[Fe/H],4.36,38.185,7.26281,[Fe/H],Radial Velocity,,,,3.184975190698261,0.41664050733828095,3.342928122510044,5.874,1.2978241443179042,2.608337400278178,2.61,catalog_semi_major_axis,0.190517482761249,-0.7200651652988124,0,too_cold,441.9177286626292,3.464445756981166,0.5396337659499357,4.359536003466192,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
453,HD 106270 b,HD 106270,1,1,Radial Velocity,2011,W. M. Keck Observatory,1888.0,3.34,3219.6179,0.185,,,,5509.0,2.66,1.39,,,3.72,93.808,7.39531,,Radial Velocity,,,,3.27600198996205,0.5237464668115644,3.507804333258518,5.509,5.871500106156938,3.336410226232828,3.34,catalog_semi_major_axis,0.5263275938682758,-0.2787438605535358,1,habitable_zone,1168.542814633559,1.6156874838959616,0.20835736068056837,3.7312515269919606,,,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
454,HD 106315 b,HD 106315,1,2,Transit,2017,K2,9.55237,0.0907,12.6,0.093,,1153.0,F5 V,6327.0,1.3,1.09,-0.311,[Fe/H],4.25,109.353,8.88841,[Fe/H],Transit,,,,0.9801111360053748,-1.0423927129399047,1.100370545117563,6.327,2.439904077292901,0.09067539168377436,0.0907,catalog_semi_major_axis,296.59114364606296,2.472158178644252,0,too_hot,682.9777259574761,0.013986356563251602,-1.8542954042039796,4.24753979332695,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
455,HD 106315 c,HD 106315,1,2,Transit,2017,K2,21.05704,0.1536,15.2,0.22,,886.0,F5 V,6327.0,1.3,1.09,-0.311,[Fe/H],4.25,109.353,8.88841,[Fe/H],Transit,,,,1.3233973221194226,-0.8136087843045069,1.1818435879447726,6.327,2.439904077292901,0.15358432652521165,0.1536,catalog_semi_major_axis,103.41661568929466,2.0145903213734564,0,too_hot,682.9777259574761,0.030831225089339245,-1.511009218089932,4.24753979332695,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
456,HD 10647 b,HD 10647,1,1,Radial Velocity,2006,W. M. Keck Observatory,989.2,2.015,298.75,0.15,,,F9 V,6218.0,1.1,1.11,0.0,[Fe/H],4.62,17.3357,5.38178,[Fe/H],Radial Velocity,,,,2.9952841076892596,0.3042750504771283,2.475307913956194,6.218,1.6296072624555962,2.0117325751183155,2.015,catalog_semi_major_axis,0.40135885633323176,-0.3964671494949407,1,habitable_zone,500.0241137953545,1.9783045911358812,0.29629315888176716,4.4005376084702075,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
457,HD 106515 A b,HD 106515 A,2,1,Radial Velocity,2012,La Silla Observatory,3630.0,4.59,3054.22,0.572,,,G5,5362.0,1.62,0.97,0.03,[Fe/H],4.41,34.0915,7.7777,[Fe/H],Radial Velocity,,,,3.5599066250361124,0.6618126855372612,3.4849003167232904,5.362,1.9544833630663738,4.575812057684408,4.59,catalog_semi_major_axis,0.0927697971372062,-1.0325933930876436,0,too_cold,613.0252187317532,5.921452966502526,0.7724282840727416,4.005741705180983,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
458,HD 106906 b,HD 106906,1,1,Imaging,2013,Las Campanas Observatory,,650.0,3496.0,,,1800.0,F5 V,6516.0,,1.5,,,,103.029,7.68639,,Imaging,,,,,2.8129133566428557,3.5435714239623652,6.516,,,650.0,catalog_semi_major_axis,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0
459,HD 10697 b,HD 10697,1,1,Radial Velocity,1999,W. M. Keck Observatory,1075.69,2.14,2028.70889,0.1043,,,,5600.0,1.79,1.13,,,3.96,33.1205,6.10286,,Radial Velocity,,,,3.031687131286664,0.33041377334919086,3.3072197323280426,5.6,2.8389182082607456,2.1400508146225654,2.14,catalog_semi_major_axis,0.6199052773737326,-0.20767466639962,1,habitable_zone,751.4769483488833,1.4314344603164015,0.15577146819796794,3.985372381523633,,,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
460,HD 107148 b,HD 107148,2,2,Radial Velocity,2005,W. M. Keck Observatory,48.056,0.269,66.741,0.05,,,,5797.0,,1.12,0.314,[Fe/H],4.45,49.4156,7.85111,[Fe/H],Radial Velocity,,,,1.6817476189392988,-0.5702477199975919,1.824392709529267,5.797,,0.26864428359743736,0.269,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
461,HD 107148 c,HD 107148,2,2,Radial Velocity,2021,Multiple Observatories,18.3267,0.1407,19.89606,0.34,,,,5752.92,1.17,1.11,0.296,[Fe/H],4.35,49.4156,7.85111,[Fe/H],Radial Velocity,,,,1.2630842707006409,-0.8517059025652544,1.2987670819537585,5.7529200000000005,1.3508893346380715,0.14085438021497512,0.1407,catalog_semi_major_axis,68.23883095629941,1.8340315780425676,0,too_hot,434.4037492431462,0.042188171791634574,-1.374809294196409,4.346951255294334,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
462,HD 108147 b,HD 108147,1,1,Radial Velocity,2002,La Silla Observatory,10.8985,0.102,82.95,0.53,,,,6255.73,1.21,1.22,0.18,[M/H],4.36,38.92,6.85345,[M/H],Radial Velocity,,,,1.0373667285322805,-0.9913998282380825,1.9188163903603794,6.25573,2.0201212422874493,0.10279475272641536,0.102,catalog_semi_major_axis,194.1677472402393,2.2881770919011446,0,too_hot,560.329368668209,0.01945016736478325,-1.7110766573054146,4.358789090041848,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
463,HD 108236 b,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.795963,0.04527,,0.045,,,,5660.0,0.88,0.87,-0.28,[Fe/H],4.49,64.5978,9.08745,[Fe/H],Transit,,,,0.579321970621919,-1.3441895055047477,,5.66,0.716021032247264,0.04546329567054151,0.04527,catalog_semi_major_axis,349.3854301709875,2.5433047903770922,0,too_hot,304.80699741374076,0.012453660946790578,-1.9047029622008036,4.488553908318281,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
464,HD 108236 c,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),6.203449,0.062,,0.034,,,,5660.0,0.88,0.87,-0.28,[Fe/H],4.49,64.5978,9.08745,[Fe/H],Transit,,,,0.7926332161424462,-1.207608310501746,,5.66,0.716021032247264,0.06307661979043477,0.062,catalog_semi_major_axis,186.26977946078668,2.270142400371089,0,too_hot,304.80699741374076,0.02035205573571372,-1.6913917166802763,4.488553908318281,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
465,HD 108236 d,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),14.175685,0.1074,,0.055,,,,5660.0,0.88,0.87,-0.28,[Fe/H],4.49,64.5978,9.08745,[Fe/H],Transit,,,,1.1515440541280668,-0.9689957186364632,,5.66,0.716021032247264,0.10943148781976172,0.1074,catalog_semi_major_axis,62.07506981049142,1.792917216640523,0,too_hot,304.80699741374076,0.046507085205652686,-1.3324808786946558,4.488553908318281,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
466,HD 108236 e,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),19.590025,0.1367,,0.058,,,,5660.0,0.88,0.87,-0.28,[Fe/H],4.49,64.5978,9.08745,[Fe/H],Transit,,,,1.2920349902241963,-0.8642314854321778,,5.66,0.716021032247264,0.13576972175092095,0.1367,catalog_semi_major_axis,38.31675748330857,1.5833887502319521,0,too_hot,304.80699741374076,0.06427026008661073,-1.1919899425985263,4.488553908318281,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
467,HD 108236 f,HD 108236,1,5,Transit,2021,CHaracterising ExOPlanets Satellite (CHEOPS),29.54115,0.1758,,0.051,,,,5660.0,0.88,0.87,-0.28,[Fe/H],4.49,64.5978,9.08745,[Fe/H],Transit,,,,1.4704273978456937,-0.7549811292622469,,5.66,0.716021032247264,0.17853821962684335,0.1758,catalog_semi_major_axis,23.167972973452866,1.3648880378920905,0,too_hot,304.80699741374076,0.0969175584899754,-1.0135975349770288,4.488553908318281,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
468,HD 108341 b,HD 108341,2,1,Radial Velocity,2014,La Silla Observatory,1129.0,2.0,1112.4,0.85,,,K2 V,5122.0,0.79,0.84,0.04,[Fe/H],4.45,48.9102,9.14337,[Fe/H],Radial Velocity,,,,3.052693941924968,0.3010299956639812,3.046260980192122,5.122,0.3869966355809957,2.002145215140375,2.0,catalog_semi_major_axis,0.09674915889524892,-1.0143528019032622,0,too_cold,195.53791212129806,5.773816380424719,0.7614629682810492,4.567025103480999,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
469,HD 108863 b,HD 108863,1,1,Radial Velocity,2011,W. M. Keck Observatory,437.7,1.32,767.24162,0.032,,,,4878.0,5.74,1.59,,,3.07,164.742,7.45422,,Radial Velocity,,,,2.641176546613114,0.12057393120584989,2.884932153659568,4.878,16.80682503830851,1.31681042494593,1.32,catalog_semi_major_axis,9.645790311242257,0.9843378166092681,0,too_hot,2404.3955843072417,0.18204159201453152,-0.7398293750987206,3.121573339524504,,,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
